map_seed,repetition,policy,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps,trajectory_sha256
300001,10,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,11,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,12,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,13,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,14,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300001,15,guided,4,1,1,0,1,0.96,1.1272,0,d6e4a25d42655d19ff3f7d235a59fa49e3d7c69bf28ce6347d22d82cf63b2b1e
300002,0,random,32,0,0,1,1,-0.3200000000000001,-0.10159999999999998,11,4d7dd9e886b51e321e3011606ab8c9d89fdc701dc1deb155a4e6ecf76eb6850c
300002,1,random,32,0,0,1,1,-0.3200000000000001,-0.08479999999999996,12,f701cc559734a374bfc4a48f12115cdfa938916bb0f080f452bef47df3043dc2
300002,2,random,32,0,0,1,1,-0.3200000000000001,-0.09079999999999998,14,b133fa66807dfdb08808e75a85639aeb52b05c7fdda86603bb5c39610f6b2aee
300002,3,random,23,1,1,0,1,0.7699999999999999,0.9536,10,60469d867e668d153515f817c02d7273cfb5edfb8eded7676e961aef8e8166d6
300002,4,random,22,1,1,0,1,0.7799999999999999,0.9540000000000001,5,d6eeecc867dfd70a93424a385ad96206456ace8e1ffe0ceb237f6922a55d5352
300002,5,random,9,1,1,0,1,0.91,1.0564,2,d5e3a985272623f1da6e5bfeaf004e30e5612846de351d8968ee2b3f1383d48b
300002,6,random,13,1,1,0,1,0.87,1.0164,2,3f0ae067952997cc7d82a2d0add9feb5967bc479c5bc7d1dcb7197ffda77f933
300002,7,random,32,0,0,1,1,-0.3200000000000001,-0.1004,5,ed0348c7bf1504d07c89f36fcdd1b2fb5ad6a99b839f456228697486d0505110
300002,8,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,9,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,10,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,11,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,12,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,13,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,14,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300002,15,guided,3,1,1,0,1,0.97,1.0936,0,be18268e6061c05715a8cd8f73fac00d24f8260f11703583eb51226daab82bc6
300003,0,random,32,0,0,1,1,-0.3200000000000001,0.19040000000000012,9,270af3219d2e392ef371bef836d78d6053757771536de3b46d9ccf7cbe6c46f2
300003,1,random,32,0,0,1,1,-0.3200000000000001,0.15200000000000008,5,b12338c84aa8beb5a297e02a49d46130e220ad95e420a3da4829cf871aa6b330
300003,2,random,32,0,0,1,1,-0.3200000000000001,0.19280000000000014,11,bbec5deff3977683b549e4b85a8b9982cb02d30226ea9d8c31c55aa6d44c04e0
300003,3,random,32,0,0,1,1,-0.3200000000000001,0.1664000000000001,12,fa5e02ab3345c1c1c93b53682a73ce7b537ebbf59b6628d604eb8891876feef3
300003,4,random,32,0,0,1,1,-0.3200000000000001,0.17120000000000019,9,2bc71349d9254e82b4aced36bd545e6a6077f24b6208a8228e6a3427f731ee3d
300003,5,random,32,0,0,1,1,-0.3200000000000001,0.19040000000000018,10,9819cde32afb16748147b2bf5f076903651033d4f548c43087f195f345ebf152
300003,6,random,32,0,0,1,1,-0.3200000000000001,0.1988000000000002,15,0fd201d12504f2378f8708f9d2e744fb97f6fbafad1d662c4f36cc261014884c
300003,7,random,31,1,1,0,1,0.69,1.1176000000000001,8,fa87401fa655497a83131a6be4e758b6d6e75f89267c50e9a1d36539d818a28b
300003,8,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,9,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,10,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,11,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,12,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,13,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,14,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300003,15,guided,32,0,0,1,1,-0.3200000000000001,0.18320000000000014,31,44077d22b885145231faf534fe7b7a86908bac06ba5f04eae89caea12248fa14
300004,0,random,32,0,0,1,1,-0.3200000000000001,-0.0923999999999997,22,e5f1eb9403b86786079648393db0c621f13622839a78efe8d61d328ab2d102f0
300004,1,random,32,0,0,1,1,-0.3200000000000001,-0.0779999999999999,2,4369667218483b13c65d8133ce37cab7cee80350dc65337c0135f53b1d47fee0
300004,2,random,32,0,0,1,1,-0.3200000000000001,-0.14879999999999982,18,831d46b3b1210d8a59ca1b317bf1b14de034d6fab6682f9b0ed35aeba8d940f4
300004,3,random,32,0,0,1,1,-0.3200000000000001,-0.03719999999999973,13,da655dc0eeee76786467e035b8571b014bf51bf0f4a76e3f344ccaefe8e9bd10
300004,4,random,15,1,1,0,1,0.85,0.9552,5,7c85553b2254881dfce030c852b10a44849efeb2d7011033f7766770ec2cc28b
300004,5,random,32,0,0,1,1,-0.3200000000000001,-0.08039999999999975,10,9e52c960c813106534f863122af06e3524343371f4bf1ea3f12a5f3056348286
300004,6,random,4,1,1,0,1,0.96,1.0472000000000001,0,16007062ec963d280bf7f4ac17ca9cdf2684d1a35b4be8e3ff28c3ba4a1260d3
300004,7,random,32,0,0,1,1,-0.3200000000000001,-0.044399999999999815,12,9e43433e3289f84b036e366010a05a6006b4a7f3cdf80097f4ff3c2d0cd5b689
300004,8,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,9,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,10,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,11,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,12,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,13,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,14,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300004,15,guided,2,1,1,0,1,0.98,1.0612,0,9f17f2b589ca5a888ca681acb64f229e3f7afd9da04a280447269b89004c35bf
300005,0,random,22,1,1,0,1,0.7799999999999999,0.9176,10,3da54944c084078c2bed54b65676d2b6f03ab036eeef8865240bc202e7a2b014
300005,1,random,15,1,1,0,1,0.85,0.9768000000000001,3,1061e883c94df46c91fdb2c0efdbde8a265624b25699f111832c6aee121fa63b
300005,2,random,32,0,0,1,1,-0.3200000000000001,-0.12959999999999994,11,8e91b0d6cd35edd41bb20af0021d3189d7f5630887a4247d72e7233ab27e0a6b
300005,3,random,27,1,1,0,1,0.73,0.9408000000000002,5,fa022cecc69515a114385d315e629d90dedb33457fdb7819cc54a951a923bcb0
300005,4,random,8,1,1,0,1,0.9199999999999999,1.0156,4,5e42bda73005a8b938ed116b98ef061a983159aeb8b0c08e5825d56c9b8bc7f6
300005,5,random,32,0,0,1,1,-0.3200000000000001,-0.13920000000000002,13,49dc45f3974620c5bcc952c3902246ffdbd8e636695d0d5f3ba40cbd813927ae
300005,6,random,32,0,0,1,1,-0.3200000000000001,-0.10079999999999982,13,803eb05cf7d0df0d058211b04b8b51edd279b0c5ef9814aab9db56181ed6bcc5
300005,7,random,3,1,1,0,1,0.97,1.0524,1,942ac3faab0ad7b09a0e02af1fc0fe99213d6c202e453041af0618e3157e330a
300005,8,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,9,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,10,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,11,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,12,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,13,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,14,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300005,15,guided,12,1,1,0,1,0.88,0.9732000000000001,10,3d053c3d37fdec744a9fd08e77fc4af5beaaa13822bd509b2c650c9c18650e5f
300006,0,random,28,1,1,0,1,0.72,1.062,10,7f8077ce52322b25c773ce953f74fa40145f7d9d9ff0ead3a5d64e107a4d5bcd
300006,1,random,32,0,0,1,1,-0.3200000000000001,0.09520000000000015,11,5ab8cf3f6a210a2cfc5ecf31496583d1f9a61a5ca42395bb283f84a4bf514011
300006,2,random,32,0,0,1,1,-0.3200000000000001,0.0652000000000001,11,5069d3e381e1fb09909a863811932e0616ecb1a6a91f29f77f44654c54fd12de
300006,3,random,28,1,1,0,1,0.72,1.0464,4,7aea04d6b9007c8ec83ce51fd51825badd6038859b2e260db7cd68b6688a6dec
300006,4,random,32,0,0,1,1,-0.3200000000000001,0.050800000000000095,13,9085a2ec385ecd3a5c7e031bf5512ab2cd42e4cf487951a10ef5e03277f7a69c
300006,5,random,32,0,0,1,1,-0.3200000000000001,0.08680000000000013,16,c498cbe31d83f2e545852b2aff158dbf752d91f35d060f882939a28cac016475
300006,6,random,32,0,0,1,1,-0.3200000000000001,0.022000000000000075,16,fc7e7dcdcee74a72c65ed23b2f76780db31eb27097e716688bccfc68d4b5977c
300006,7,random,32,0,0,1,1,-0.3200000000000001,0.10360000000000015,15,41c2c8cf23b61e063e715fd70067f5204481205c121e4ce58fcee64db16829f5
300006,8,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,9,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,10,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,11,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,12,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,13,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,14,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300006,15,guided,20,1,1,0,1,0.7999999999999999,1.1588,14,62a14dcf4e7d2666405a2e814f21bb8e96bf3532ebf874acb1fdc9ae4daba2bb
300007,0,random,15,1,1,0,1,0.85,0.9528000000000001,7,b0db414dbf194c136afc58e11b1d92ea326510729bc0394f587fef6696674ac0
300007,1,random,27,1,1,0,1,0.73,0.8796,3,6f18121b41a244fda248eabdd7eb16d1f7000188f7cd009d9d231677a15634f8
300007,2,random,32,0,0,1,1,-0.3200000000000001,-0.11279999999999979,15,24e71f20a6b12678a007e49d9cc473c7b91c9ffc7340da93d1513000f6936009
300007,3,random,2,1,1,0,1,0.98,1.0612,0,04be7b8d3168820bab8ed571dce5a7a7b5f8e26f61331d01a578c45aa67ef1d5
300007,4,random,4,1,1,0,1,0.96,1.0448,0,50090a7d9443f1521794df59d1598072a0bfe33acd027463797dfa062c3ab102
300007,5,random,32,0,0,1,1,-0.3200000000000001,-0.12719999999999992,9,010dd1a4b3b5356ae4fb275789d98e039966b8bb8852abc12eccf353ab5cfa4a
300007,6,random,11,1,1,0,1,0.89,0.9868,3,a519c9283c1ebceee98a392db1de82150ac59741c1cb2efa0a9402eb20320292
300007,7,random,14,1,1,0,1,0.86,1.0036,2,6d14cc36950811ca851e7d86395f94041f68237f59748a2b9e45bb83413a947a
300007,8,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,9,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,10,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,11,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,12,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,13,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,14,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300007,15,guided,2,1,1,0,1,0.98,1.0612,0,be1c82f09e8114f4bf3f2327d77a62def1f1029e13bc00c7ab5b42a6fe99d7e0
300008,0,random,32,0,0,1,1,-0.3200000000000001,0.014000000000000165,11,4744377d58a0eae4c8f2f7b19ee70de3b3db5bc22ad1fa7e87190afa110c0baf
300008,1,random,24,1,1,0,1,0.7599999999999999,1.004,6,3919ab44b5d0583a1475291b9d35e753c1cc5c798297672e8b48f3e28bbdeaf0
300008,2,random,32,0,0,1,1,-0.3200000000000001,0.01400000000000011,14,7861bd63aef4b52359725cc49804ab8030be6c4ac63ecf33a84f0bc5bf843fe7
300008,3,random,32,0,0,1,1,-0.3200000000000001,-0.018399999999999847,5,f8b3624dafd6ee0d3fc6b8b8e9cdc10a41e8ecb86af8899d276f00eb1255323e
300008,4,random,10,1,1,0,1,0.9,1.0972,4,e0c7ac4aaf7a5a69959d1afa839f502d7da9c3599592dabf5e8e517451b6bddc
300008,5,random,32,0,0,1,1,-0.3200000000000001,0.03200000000000017,16,275ddc914338afcebc363199a431984c5f2aaa011ebf578a3bfd86f93757f17d
300008,6,random,32,0,0,1,1,-0.3200000000000001,-0.042399999999999924,7,e131f6c5f909711281a6444b41192893e4d6f3cbb69d2d93d85b86c93364b3ca
300008,7,random,32,0,0,1,1,-0.3200000000000001,-0.026799999999999907,3,cd85a5263350640a09e162558028f6a626cf88ed15c686f67189318923ba580d
300008,8,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,9,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,10,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,11,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,12,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,13,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,14,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300008,15,guided,4,1,1,0,1,0.96,1.1272,0,3b1706f3b2167c36b4018ca5ebeb4af444e4b6d1647fe29ba41a284d8e6dbaac
300009,0,random,32,0,0,1,1,-0.3200000000000001,-0.05519999999999979,10,826cf4d91c9b8fcd9c149d7a61710d8d03c5e58834f100329c3ce04bc5914325
300009,1,random,3,1,1,0,1,0.97,1.0536,1,4095c37235717d61468941ba563db1ad882912512a1ef6c15ca1f1f3bd43c01f
300009,2,random,21,1,1,0,1,0.7899999999999999,0.918,7,4b854fbc1b94db1072e9be67894498674ad87ed5283d429bb2c07a9a326ca873
300009,3,random,6,1,1,0,1,0.94,1.0332000000000001,2,a2c359816bfc3e7a8a67900a0a48260d826672adf493bc3dcc49d9a80d376619
300009,4,random,15,1,1,0,1,0.85,0.9648000000000001,3,19790e0a8e25ca95cf475dd9adfedad9825e5f84518ab49a521991464cccc7a8
300009,5,random,32,0,0,1,1,-0.3200000000000001,-0.11519999999999991,6,34f4c0d39fd23baf1e8a567e626a5dab0958e48b55d9205564783a363ad44a97
300009,6,random,27,1,1,0,1,0.73,0.9012000000000001,5,aa353663ba4fd950df679475152aa821ef8396e085b833d6912b3c36b5534d4c
300009,7,random,4,1,1,0,1,0.96,1.0472000000000001,0,7edb8b984b9d0e3a84b1c94861714fac52c5812b00ed2b9955f3e642cd8c07cc
300009,8,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,9,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,10,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,11,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,12,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,13,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,14,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300009,15,guided,2,1,1,0,1,0.98,1.0612,0,972aff4bd96c8a2e890a013f7ee29461724beca729eb6c2bea891cf387b90d76
300010,0,random,32,0,0,1,1,-0.3200000000000001,-0.020399999999999932,4,6a175d2438527ef7d9991e56f3b38662b792e8a6229c347a1cf9f37804bb80d6
300010,1,random,32,1,1,0,1,0.6799999999999999,0.9904000000000001,7,d804b64a108003ba111ac994659f6c9d9feee92fba478ed25032f7dd7d3a6d2f
300010,2,random,32,0,0,1,1,-0.3200000000000001,0.02160000000000012,9,cc8031a4782fecc13856f7fdc2e6ec59528898cc7e9c1a39fe0b4d47e8bb2ed5
300010,3,random,28,1,1,0,1,0.72,1.0316,5,9f7639c9157a7cd6a84c9b4b2f7adea0e1fc073ee6070b0c4492ec1e6ae6e6ff
300010,4,random,32,0,0,1,1,-0.3200000000000001,-0.02879999999999995,10,89d37afdee1fe7eb735e4ca5c96975f5f8c4e08aef21bf4ceb66ff5353354413
300010,5,random,32,0,0,1,1,-0.3200000000000001,0.037200000000000136,13,2adadb1b9fdb8dae53a532587275b2d3a3e3d9ccce823e45ec06f69c3b48be10
300010,6,random,24,1,1,0,1,0.7599999999999999,1.038,7,c47dd2625e004f2a6bb9f4a0483c81d925d94826575f09e7eb4d2f3663ce992d
300010,7,random,32,0,0,1,1,-0.3200000000000001,0.03840000000000014,15,fe4a2038c4fe187be5e14726555b4978bf1b1ac8727323307749a28f4ad626d9
300010,8,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,9,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,10,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,11,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,12,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,13,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,14,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300010,15,guided,5,1,1,0,1,0.95,1.162,0,adb60b8de8386872ec2d927481bb908998a9e550e28942a1467aa4b69d47e8b6
300011,0,random,31,1,1,0,1,0.69,0.9528000000000001,6,ab32d1e86be0a1b8ff5837edd0803f33b5498ee66a0bafc050c35e4ed2a50dda
300011,1,random,32,0,0,1,1,-0.3200000000000001,-0.05959999999999986,7,a646113054e1465f364e8e4cc8a051502d623e6b440de18ca3154541f803204f
300011,2,random,13,1,1,0,1,0.87,1.0332000000000001,4,24a5346195a977eaa30377bd0d90c672d3a20973519722150ff61559ddc5e8dd
300011,3,random,32,0,0,1,1,-0.3200000000000001,-0.04399999999999983,4,060ada581fde7af5cdd1d8b19a292edea5f7bc4bf7aff708dfda976f1400ab9f
300011,4,random,10,1,1,0,1,0.9,1.0524,1,401b11b702eb894cbdf2d50364f850b931e1d1054dadc0b75b307c674128b5d2
300011,5,random,13,1,1,0,1,0.87,1.0392000000000001,6,3bc6ae7c1573c4f9595d512e01b19045dd658971be57177f362a648458ee7b11
300011,6,random,32,0,0,1,1,-0.3200000000000001,-0.07759999999999996,7,5da6e09d0554e170e26a15c91bb8973b99077a01884143090d0b7a5b229a5f59
